"Plate Number Nat","Obuid","Plate","Tbaid","Activation sent (GMT +0)","Guid"
"IT","000490000073814","DV233KS","0781935705","22/09/2018 08:05:11","15376035119981261949323964909866732829"
"IT","000490000088684","CT677VY","0782030282","22/09/2018 08:19:22","15376043627885757499574743288201501043"
"IT","000490000074287","DS608FF","0781935606","22/09/2018 08:22:29","15376045492347957757939267817207982981"
"IT","000490000083478","ED323FZ","0781939186","22/09/2018 08:29:18","15376049587339477056437373105808241119"
"IT","000490000003806","EB770SJ","0781939376","22/09/2018 08:31:22","15376050828652352654598362442311256485"
"IT","000490000051481","EH589SW","0782029730","22/09/2018 08:34:51","15376052919493918729223656547769816733"
"IT","000490000089679","DL497GH","0781940408","22/09/2018 08:42:29","15376057500084840949561288122829259554"
"IT","000490000086027","FF221DM","0781939285","22/09/2018 08:56:56","15376066160782907876072299447489655082"
"IT","000490000060793","ES708BB","0781957733","22/09/2018 09:03:21","15376070010729233934243094138707919036"
"IT","000490000091416","CR100TW","0781940432","22/09/2018 09:14:38","15376076786335544418539781686764987296"
"IT","000490000089259","DX469DC","0781941760","22/09/2018 09:19:17","15376079571955507513924032190624995535"
"IT","000490000089232","DE699LS","0781939210","22/09/2018 09:44:08","15376094489848801677747333584141890019"
"IT","000490000090568","CX256AF","0781940507","22/09/2018 10:07:12","15376108324958047616795617297050971723"
"IT","000490000093281","FR835KF","0781941661","22/09/2018 10:13:20","15376112010181114185376064901328577971"
"IT","000490000091098","CT540ZN","0781940465","22/09/2018 10:37:03","15376126235563508095800611164524761536"
"IT","000490000091427","EC278WM","0781940382","22/09/2018 11:39:19","15376163598253876096949086594437162848"
"IT","000490000073834","FS012ZD","0781934989","22/09/2018 12:46:25","15376203858652312243335261077594388446"
"IT","000490000091383","EA692MR","0781941596","22/09/2018 12:47:12","15376204328778068633432169343723185750"
"IT","000490000093276","DM414JM","0781940473","22/09/2018 13:00:44","15376212441065242540237933948345657188"
"IT","000490000073263","FS010ZD","0781935937","22/09/2018 13:12:10","15376219301657678521149840528792884725"
"IT","000490000089675","DG187KA","0781940499","22/09/2018 13:22:52","15376225727853355711896531381609655384"
"IT","000490000074114","FS018ZD","0781934997","22/09/2018 13:29:57","15376229978711962864472291400971118659"
"IT","000490000086956","CM143EW","0781940820","22/09/2018 13:34:36","15376232763788163224393586788636767406"
"IT","000490000073902","FS015ZD","0781935028","22/09/2018 13:46:09","15376239696120066276972910707367880422"
"IT","000490000089670","CW286WP","0781940556","22/09/2018 14:03:56","15376250364754740065776932017631493428"
"IT","000490000072789","FS009ZD","0781935838","22/09/2018 14:08:43","15376253235654410786968305197005076575"
"IT","000490000083735","FE909ES","0781941679","22/09/2018 14:23:57","15376262376590259141676928462306703814"
"IT","000490000074211","FS017ZD","0781935168","22/09/2018 14:26:25","15376263851755936908912260324086933937"
"IT","000490000074547","FS013ZD","0781935051","22/09/2018 14:45:02","15376275028638934990957352672610707432"
"IT","000490000091324","FG648RK","0781941620","22/09/2018 14:47:20","15376276404899641994270593108908690409"
"IT","000490000093304","DH213DZ","0781941695","22/09/2018 15:19:36","15376295766048840757286115252310134736"
"IT","000490000074232","FS014ZD","0781935119","22/09/2018 15:27:11","15376300314332200095751204046347170425"
"IT","000490000090564","EA927MR","0781941711","22/09/2018 15:28:56","15376301361563649478089330423215194536"
"IT","000490000074938","FS016ZD","0781935085","22/09/2018 15:43:09","15376309891251180779969612138348284005"
"IT","000490000091418","DV126XN","0781941729","22/09/2018 15:57:13","15376318338668260762870916286258994082"
"IT","000490000074780","FS011ZD","0781935929","22/09/2018 16:04:41","15376322819415503641152214129855276615"
"IT","000490000089234","DE863BR","0781940481","22/09/2018 16:31:11","15376338712826023639109929937658608993"
"IT","000490000065932","DN366VD","0781941737","22/09/2018 16:33:06","15376339865808579348682888910376787616"
"IT","000490000074330","EX294XV","0781933668","24/09/2018 07:09:53","15377729935465777624117042110266119295"
"IT","000490000073833","FF415VD","0781935150","24/09/2018 07:22:55","15377737755366424198648872062259351819"
"IT","000490000091169","FN623EW","0781986146","24/09/2018 07:47:33","15377752534023964360861106196491339397"
"IT","000490000072095","FF414VD","0781935002","24/09/2018 07:58:19","15377758998505133386785276190132502008"
"IT","000490000074343","FN908AP","0781933635","24/09/2018 08:11:05","15377766659268425706853846302578802518"
"IT","000490000075304","FF411VD","0781935069","24/09/2018 08:31:07","15377778677764194604057730705052387128"
"IT","000490000074528","FN370XJ","0781935143","24/09/2018 09:18:11","15377806918637946435676092196751613103"
"IT","000490000071750","FP113VT","0781935788","24/09/2018 09:31:11","15377814714940855162407459567919742054"
"IT","000490000086043","EP660WH","0781938717","24/09/2018 11:01:30","15377868902919401665059725151270138348"
"IT","000490000057848","CV159AL","0781957683","24/09/2018 12:32:30","15377923506513238066157338702692719659"
"IT","000490000032437","ES828WA","0781932405","24/09/2018 14:02:19","15377977391980200135756026137216605235"
"IT","000490000074117","CZ988LN","0781935242","24/09/2018 14:18:16","15377986963986682477762745075879739766"
"IT","000490000032514","ES827WA","0781932439","24/09/2018 14:25:27","15377991272414343842706962725759716554"
"IT","000490000061693","0781959309","0781959309","24/09/2018 14:26:31","15377991919476869872073096078839388880"
"IT","000490000074164","ES829WA","0781932538","24/09/2018 15:10:21","15378018211733370146439045481285210979"
"IT","000490000060686","FP873BC","0781957675","25/09/2018 09:06:06","15378663670508215533174361273694228085"
"IT","000490000074716","FP877BC","0781932660","25/09/2018 09:56:50","15378694103781657074008613586550916361"
"IT","000490000074741","FP865BC","0781932629","25/09/2018 11:02:26","15378733460595991042854159812809016543"
"IT","000490000056209","FP868BC","0781957717","25/09/2018 11:30:01","15378750015175462470968738972230757641"
"IT","000490000060940","EL493VV","0781958145","25/09/2018 13:42:47","15378829678214761833315429175022493052"
"IT","000490000060685","FB902XK","0781961065","25/09/2018 14:06:11","15378843717137511368233402494253672881"
"IT","000490000060688","EG723DY","0781958061","25/09/2018 14:07:31","15378844517306490876624910366595329930"
"IT","000490000077513","FR177VR","0781927272","25/09/2018 14:27:37","15378856578053958584029562907958402694"
"IT","000490000056764","ZB469AN.","0781920541","25/09/2018 14:37:48","15378862688374615810431334885755018969"
"IT","000490000094678","ZB471AN.","0781920442","25/09/2018 15:07:08","15378880284516319900456779114919947071"
"IT","000490000078089","FR175VR","0781927207","25/09/2018 15:40:26","15378900266271743639597240211890508208"
"IT","000490000068261","CT951XM","0781971544","25/09/2018 15:52:08","15378907283311405391691867455961501708"
"IT","000490000088942","FC481MM","0781938295","25/09/2018 16:08:45","15378917256372891292443147304315490695"
"IT","000490000077051","FR029VR","0781927728","25/09/2018 16:35:49","15378933497293937664069986012210136989"
"IT","000490000077641","FR176VR","0781927363","25/09/2018 17:10:13","15378954137165241877668490780354755223"
"IT","000490000077425","FR030VR","0781927223","25/09/2018 17:50:04","15378978045707266803758819925963585043"
"IT","000490000060719","FC482MM","0781958525","25/09/2018 18:15:13","15378993131307126532278628901773204832"
"IT","000490000082442","EV995BD","0781976295","26/09/2018 07:38:07","15379474879265329470188071034759878554"
"IT","000490000099512","ET239HT","0781942289","26/09/2018 12:34:45","15379652852424620278778668096654995925"
"IT","000490000083236","ET719FG","0781925243","26/09/2018 12:45:05","15379659056563132584570554857657233034"
"IT","000490000030131","ZB464AN","0782028476","26/09/2018 13:09:10","15379673508429146380005299555118867468"
"IT","000490000074223","0781935960","0781935960","26/09/2018 15:37:17","15379762375305954191943862209036424675"
"IT","000490000077526","EX998YK","0781925318","27/09/2018 08:06:46","15380356066733149309519294250589202530"
"IT","000490000060287","EJ498KP","0781959986","27/09/2018 10:21:04","15380436647455931139870011743896693654"
"IT","000490000077507","EV901ZE","0781925334","27/09/2018 11:17:26","15380470467702840169175640756226630684"
"IT","000490000048550","FP663SN","0781957642","27/09/2018 14:47:26","15380596463941891910479069482817243370"
"IT","000490000078644","ET733FG","0781926944","27/09/2018 15:36:16","15380625767580732842786221058650234284"
"IT","000490000079482","DA140SR","0781927009","28/09/2018 07:25:15","15381195157409976559697235732064789103"
"IT","000490000074514","0781935044","0781935044","28/09/2018 09:09:45","15381257857522886554580689076420590618"
"IT","000490000061010","EX507AL","0781961453","28/09/2018 10:07:06","15381292263597985045783356173100823596"
"IT","000490000060436","DR701RL","0781960190","28/09/2018 10:33:04","15381307845305084054151643556650096014"
"IT","000490000061043","CX539DM","0781961545","28/09/2018 11:11:53","15381331134802320191478865748016715133"
"IT","000490000057175","EM729FT","0781960323","28/09/2018 11:49:49","15381353898823250700737065291651121801"
"IT","000490000060769","FD517KZ","0781961446","28/09/2018 12:16:37","15381369975857557610909204037222063999"
"IT","000490000085843","FR042FF","0781985114","28/09/2018 12:41:38","15381384986784231441264850308281147618"
"IT","000490000060701","FH767JV","0781961040","28/09/2018 12:45:51","15381387519033219580648887057289460003"
"IT","000490000060051","FE983SF","0781961917","28/09/2018 13:06:02","15381399621159244485453281760526398635"
"IT","000490000058384","FG807AP","0781961834","28/09/2018 13:55:44","15381429441766173241466632324848915077"
"IT","000490000060016","FL958NE","0781961883","28/09/2018 14:46:44","15381460049808602881043239539036826188"
"IT","000490000057391","FF966ZS","0781961875","28/09/2018 15:58:23","15381503037898735151081020860322560676"
"IT","000490000056501","FS563JP","0781959531","28/09/2018 17:16:24","15381549842493377856778336359949226629"
"IT","000490000057362","CD720TS","0781941067","29/09/2018 06:26:58","15382024189453731975777401306148809477"
"IT","000490000062621","FM847LT","0781961503","29/09/2018 06:37:20","15382030404696199985136135130424657750"
"IT","000490000056502","FN979KE","0781961388","29/09/2018 06:52:37","15382039577469119510055340274700811815"
"IT","000490000091423","CT476VH","0781941059","29/09/2018 07:26:55","15382060153100188836879511852477260359"
"IT","000490000044028","CE703DW","0781961511","29/09/2018 07:37:30","15382066508874398202095027867401493406"
"IT","000490000093278","CV749LT","0781940986","29/09/2018 07:42:21","15382069412222817393156456038933670598"
"IT","000490000097854","EJ181MZ","0781971742","29/09/2018 07:44:42","15382070828097765631820235097429360662"
"IT","000490000061918","ED794GZ","0781961131","29/09/2018 08:16:45","15382090052177245080678178449704796501"
"IT","000490000060744","FL879PL","0781961560","29/09/2018 08:27:33","15382096537232653573971609859749804596"
"IT","000490000056858","EJ776MP","0781941125","29/09/2018 08:49:02","15382109428495823579839761277252908020"
"IT","000490000093102","CT768ME","0781971676","29/09/2018 08:54:08","15382112483235263987532279980423798377"
"IT","000490000057002","CC193WD","0781961438","29/09/2018 09:09:18","15382121588395681900295444462902927411"
"IT","000490000062736","DM551JG","0781960240","29/09/2018 09:50:34","15382146343451537775753941136966787452"
"IT","000490000060203","CP288CX","0781961412","29/09/2018 10:11:23","15382158839200823491377052101234997553"
"IT","000490000062826","FR393LM","0781960265","29/09/2018 10:25:02","15382167029858823737238696689408136639"
"IT","000490000087930","FK575EC","0781941141","29/09/2018 10:28:56","15382169365866372664380282319033929019"
"IT","000490000060959","CV601LT","0781957261","29/09/2018 10:36:55","15382174151524276873631960250060225497"
"IT","000490000060978","CW069WL","0781961495","29/09/2018 11:01:46","15382189060550084393818570265783757917"
"IT","000490000093349","BS171PF","0781941158","29/09/2018 11:20:34","15382200341492992455543080544659148548"
"IT","000490000060413","FD972ZG","0781960224","29/09/2018 11:28:45","15382205250624840335604133699048730607"
"IT","000490000088956","CW261GL","0781940440","29/09/2018 12:46:08","15382251689415025639972146336323766998"
"IT","000490000086100","ET739HT","0781941604","29/09/2018 12:58:23","15382259031369688219408643743392959093"
"IT","000490000069673","FD535KZ","0781935978","29/09/2018 13:20:22","15382272227185033415691811349210126863"
"IT","000490000085499","EC135WM","0781941752","29/09/2018 13:20:57","15382272576807601754185657198668666796"
"IT","000490000056478","FA945YC","0781960158","29/09/2018 13:22:18","15382273386588737075506220846872894283"
"IT","000490000054085","EZ142JM","0781960042","29/09/2018 13:24:28","15382274686216711740542405967793827842"
"IT","000490000060767","FA882YC","0781960133","29/09/2018 13:49:46","15382289863111415658130313558143826797"
"IT","000490000091381","CT529JM","0781940457","29/09/2018 13:58:41","15382295216535043053410880937220067387"
"IT","000490000083276","DN243AD","0781941612","29/09/2018 14:05:01","15382299016702059464296024990622939732"
"IT","000490000062617","ES199HD","0781960141","29/09/2018 14:15:51","15382305518077691574869845037074339173"
"IT","000490000062242","FD095EY","0781960166","29/09/2018 14:18:24","15382307045448921744387059130989146907"
"IT","000490000091379","EM822EA","0781940572","29/09/2018 14:28:28","15382313089900113907607799017307768501"
"IT","000490000091402","EJ325RC","0781941745","29/09/2018 14:29:01","15382313415600553063547713829222049764"
"IT","000490000089586","DX682DC","0781941653","29/09/2018 15:15:21","15382341219374639799941703296051328311"
"IT","000490000091415","DJ425SM","0781941687","29/09/2018 15:23:18","15382345988891160654604355695922828624"
"IT","000490000075375","EN731TM","0781933155","01/10/2018 09:32:46","15383863667815288422974838709727679223"
"IT","000490000015073","FE907BC","0781971239","01/10/2018 10:19:58","15383891986559254384992136947969599719"
"IT","000490000074269","EN758PF","0781933171","01/10/2018 11:25:55","15383931552866861530062074968922410807"
"IT","000490000092292","EG600YP","0781921721","01/10/2018 12:29:18","15383969587671621828776028222790626748"
"IT","000490000097878","EY640LL","0781971106","01/10/2018 13:21:02","15384000622421529046970166347282451085"
"IT","000490000073929","FR199TG","0781933718","01/10/2018 15:04:42","15384062824969292999616275785048313174"
"IT","000490000099332","FH299HY","0781942305","01/10/2018 15:14:24","15384068646952180592787966504462712094"
"IT","000490000020683","CL517MX","0781930698","01/10/2018 15:28:47","15384077275878556883551621632651572705"
"IT","000490000057039","FC280VA","0781960372","02/10/2018 08:34:58","15384692989115665690865298276846910892"
"IT","000490000074681","EN780PF","0781933148","02/10/2018 08:37:58","15384694783193086516606548524135198580"
"IT","000490000091349","EH948HD","0781971189","02/10/2018 08:58:11","15384706916922306261633343121669652864"
"IT","000490000060811","FK514DL","0781960216","02/10/2018 09:03:58","15384710387738677498062808235666479213"
"IT","000490000062106","FD853KZ","0781961552","02/10/2018 09:36:50","15384730110089712740885597178526719013"
"IT","000490000057073","FJ135BF","0781957550","02/10/2018 09:55:52","15384741528588132314045646558500598632"
"IT","000490000062048","CB523PB","0781960299","02/10/2018 10:17:16","15384754370103658889622854926587474277"
"IT","000490000060618","CZ113XY","0781960349","02/10/2018 10:34:18","15384764588686296954711505114007862068"
"IT","000490000060321","FJ248PL","0781960364","02/10/2018 12:06:22","15384819828541327058758738014892907408"
"IT","000490000074229","FN952JD","0781935853","02/10/2018 15:46:14","15384951743289361397818738910191961759"
"IT","000490000078601","FJ777PK","0781925235","02/10/2018 16:47:30","15384988506457244241769054183878935927"
"IT","000490000059712","ZB350AP","0781959473","03/10/2018 06:10:13","15385470131092410829216615434212437366"
"IT","000490000057048","CP846LW","0781957980","03/10/2018 06:11:09","15385470694998392110061905078386145681"
"IT","000490000060779","EX025NJ","0781958152","03/10/2018 06:36:20","15385485803058150012919860978172450630"
"IT","000490000091557","DG978KC","0781942354","03/10/2018 09:10:30","15385578309008691954508719748034489088"
"IT","000490000074013","FP861BC","0781932611","03/10/2018 09:18:49","15385583291712142797912980474478463838"
"IT","000490000060734","FS015AP","0781959523","03/10/2018 09:55:32","15385605322210414969337198728062096989"
"IT","000490000074454","FP857BC","0781932694","03/10/2018 10:07:10","15385612307824447864508031006044827053"
"IT","000490000072822","EG952BZ","0781923636","03/10/2018 10:21:24","15385620844782754246405146121702295243"
"IT","000490000062667","FP879BC","0781957626","03/10/2018 10:33:47","15385628273317195837355388471732558014"
"IT","000490000057929","FP585BC","0781957758","03/10/2018 11:07:13","15385648332236635776114343204143128262"
"IT","000490000015357","ET453LV","0781972013","03/10/2018 11:59:09","15385679498722667588681637366835312024"
"IT","000490000074294","FP880BC","0781932702","03/10/2018 12:07:02","15385684229534373048112927550172273163"
"IT","000490000075142","FN372XJ","0781935879","03/10/2018 12:48:25","15385709051719156610903182415197117907"
"IT","000490000056504","FC479MM","0781961297","03/10/2018 13:32:07","15385735277696171887559595510938053056"
"IT","000490000060392","FM727RK","0781960273","03/10/2018 13:50:41","15385746412739211826867855757438277274"
"IT","000490000086019","FA417VV","0781938675","03/10/2018 14:19:30","15385763701775240656566483283007655107"
"IT","000490000060892","EX712EN","0781961248","03/10/2018 14:44:03","15385778435111420526689390513413207179"
"IT","000490000060353","CP833LW","0781958178","03/10/2018 15:03:03","15385789835886107601656514197154802694"
"IT","000490000062296","FA431VV","0781958624","03/10/2018 15:07:50","15385792705645853340653026411020883997"
"IT","000490000077671","EN034FG","0781925367","03/10/2018 15:36:21","15385809815744145866606490860082426981"
"IT","000490000060448","FC484MM","0781961362","03/10/2018 15:43:10","15385813900702696197204645353081722954"
"IT","000490000085498","EF680DC","0781942198","03/10/2018 15:51:56","15385819170379406106440568385192038634"
"IT","000490000062629","FA404VV","0781958590","03/10/2018 15:58:30","15385823107519054480312169289689024917"
"IT","000490000050602","ET842TH","0781959416","03/10/2018 16:00:15","15385824160061760614326526829919681984"
"IT","000490000057034","FA628MM","0781961289","03/10/2018 16:19:04","15385835449853168616022453300398739913"
"IT","000490000060790","FA094FX","0781958756","03/10/2018 16:34:01","15385844413029608769939897485236104090"
"IT","000490000057049","CS373PJ","0781958947","04/10/2018 05:15:27","15386301271570459543373870800399756971"
"IT","000490000062669","BZ656XN","0781958889","04/10/2018 05:27:08","15386308290171000415264515447094094892"
"IT","000490000060485","CN925HE","0781958848","04/10/2018 05:40:47","15386316470518463376127404781504877949"
"IT","000490000062730","AV715XZ","0781958871","04/10/2018 06:08:20","15386333007059071921658027084440140265"
"IT","000490000061711","FJ900MC","0781958822","04/10/2018 06:13:10","15386335910297684633177467295021601897"
"IT","000490000060725","FF843PF","0781958962","04/10/2018 06:32:21","15386347412201578112505777387707608976"
"IT","000490000062613","CD245TS","0781958905","04/10/2018 07:02:26","15386365463401297380507050400951112177"
"IT","000490000071891","ET850LV","0781935820","04/10/2018 12:08:03","15386548839840643734637721974524975451"
"IT","000490000062065","DY550SW","0781957501","04/10/2018 12:09:26","15386549661552372404178569228535229452"
"IT","000490000057160","FL902MB","0781959515","04/10/2018 12:19:47","15386555872396522257441380591587088887"
"IT","000490000060349","DY551SW","0781957485","04/10/2018 13:03:00","15386581803079576617437206808867923108"
"IT","000490000076843","DR386ME","0781925268","04/10/2018 13:36:37","15386601977831782392433731423406179841"
"IT","000490000057843","CZ889LN","0781961487","04/10/2018 13:54:51","15386612910517500076559569221023810986"
"IT","000490000062701","EM847DE","0781961008","04/10/2018 14:03:39","15386618192380520025317222372992521749"
"IT","000490000057599","DR945AV","0781957535","04/10/2018 14:53:28","15386648083083968679394968355130146271"
"IT","000490000089672","FA055ZS","0781939541","04/10/2018 15:17:39","15386662595808496897973545688104277742"
"IT","000490000024993","EG602VD","0781957436","04/10/2018 16:06:38","15386691990312737561495435678081217893"
"IT","000490000060980","FF977ZW","0781958814","04/10/2018 16:07:08","15386692282407100042318631505845134982"
"IT","000490000076631","FS005AY","0781925912","04/10/2018 16:12:27","15386695476139683605423291909405123286"
"IT","000490000096762","ED152NA","0781969035","04/10/2018 16:15:33","15386697338538450969160124333681268940"
"IT","000490000057271","DR802TL","0781959440","05/10/2018 06:11:21","15387198816770914837360040337269285569"
"IT","000490000056500","FH934EV","0781938063","05/10/2018 06:39:09","15387215494848014486631991998766811603"
"IT","000490000087461","DA773KC","0781922844","05/10/2018 07:21:17","15387240776106935513156778180193394545"
"IT","000490000097516","FP271ED","0781971130","05/10/2018 08:02:48","15387265682752602394752626332851196837"
"IT","000490000010124","FE480YK","0781971171","05/10/2018 10:02:29","15387337499720209436062283176076409002"
"IT","000490000083710","EM236VX","0781938600","05/10/2018 10:05:23","15387339230478427452877431260150558432"
"IT","000490000086981","FN884KE","0781938584","05/10/2018 10:27:40","15387352606101306898872117654824626956"
"IT","000490000080196","FS719PS","0781907191","05/10/2018 12:44:18","15387434586672367046323897697281262194"
"IT","000490000095925","FJ020MV","0782027734","05/10/2018 13:06:58","15387448190369086327866088070795100303"
"IT","000490000080442","DL932SV","0781907217","05/10/2018 13:45:44","15387471443885696129152970474709970828"
"IT","000490000057811","FD053EY","0781961891","05/10/2018 13:53:11","15387475914454694515782033004911906288"
"IT","000490000057066","DC742LJ","0781959176","05/10/2018 14:38:39","15387503200239152399890602866861169746"
"IT","000490000057847","DD784GY","0781959507","05/10/2018 14:39:02","15387503421355935481857529980624131881"
"IT","000490000056507","CW701ZV","0781959069","05/10/2018 14:39:28","15387503682660165587067066291580215127"
"IT","000490000062289","FK894WG","0781959028","05/10/2018 14:39:54","15387503940743813237742128577905371135"
"IT","000490000079158","FJ707CY","0781925359","05/10/2018 14:50:55","15387510554799456265833341325587927177"
"IT","000490000077520","FJ825CY","0781925227","05/10/2018 14:51:13","15387510733513425790237464163260644054"
"IT","000490000062275","DE865SB","0781960232","05/10/2018 15:10:04","15387522041791825371004288570406989926"
"IT","000490000097880","CY871VA","0781971767","05/10/2018 16:20:46","15387564469152649376110465856952836058"
"IT","000490000087686","EK878AW","0781942180","05/10/2018 16:26:27","15387567875907095127604642193929059053"
"IT","000490000085975","CF220EG","0781968961","05/10/2018 17:00:58","15387588583839739978747714379559464265"
"IT","000490000094263","EW955HE","0781971759","05/10/2018 17:46:01","15387615615444984921033626888259833516"
"IT","000490000093330","EK101YX","0781939988","06/10/2018 05:17:15","15388030351392483108696726765809384478"
"IT","000490000091400","BS396BL","0781941885","06/10/2018 05:40:19","15388044191560670644391544389105669647"
"IT","000490000061950","FP740BP","0781959572","06/10/2018 06:08:16","15388060961691296857518668959800725919"
"IT","000490000093302","EJ130KP","0781941828","06/10/2018 06:08:30","15388061106638775819147840006109234323"
"IT","000490000057810","DT151DA","0781853213","06/10/2018 06:11:20","15388062807694659325201902765388505397"
"IT","000490000060955","EX026NJ","0781959556","06/10/2018 06:12:24","15388063449092072314330246803370133925"
"IT","000490000089709","EJ319KP","0781941927","06/10/2018 06:19:01","15388067419300142435191937315598072574"
"IT","000490000058357","FN689CB","0781853205","06/10/2018 06:23:01","15388069816580219608660936176065130967"
"IT","000490000042482","FB576CB","0781853239","06/10/2018 06:55:36","15388089361503830184304961470971099390"
"IT","000490000020105","EZ228SZ","0782028518","06/10/2018 06:57:47","15388090673372256084634574623347316438"
"IT","000490000060726","EW884WJ","0781958863","06/10/2018 06:58:17","15388090980080091277333058161376912815"
"IT","000490000090557","EJ261KP","0781941802","06/10/2018 07:02:11","15388093315344804825588247890344905948"
"IT","000490000061071","FP196KT","0781960059","06/10/2018 07:07:28","15388096484990196690156182745280363982"
"IT","000490000093307","EJ132KP","0781940036","06/10/2018 07:08:06","15388096866939223337735856848508546937"
"IT","000490000056409","FM932VD","0781957873","06/10/2018 07:12:13","15388099331558988028277738717269260927"
"IT","000490000073138","FD812VH","0781853163","06/10/2018 07:15:50","15388101504244693854388461082505503098"
"IT","000490000060771","FP855BC","0781957691","06/10/2018 07:23:14","15388105941619078114312655338732252880"
"IT","000490000093311","FD811VH","0781940671","06/10/2018 07:23:22","15388106023883603363729031971937248393"
"IT","000490000093301","FC044HS","0781940010","06/10/2018 07:39:17","15388115574857240079001595024759375729"
"IT","000490000090555","FK876BC","0781941943","06/10/2018 07:42:13","15388117338527102386514901694826737630"
"IT","000490000055979","FP762TV","0781940655","06/10/2018 07:43:08","15388117885584307016588615197467488355"
"IT","000490000060695","FG944CE","0781957790","06/10/2018 07:49:11","15388121511391675396785958567721894225"
"IT","000490000057199","FP866BC","0781957709","06/10/2018 07:51:13","15388122732595132507793876019211276489"
"IT","000490000056067","FS110AA","0781940721","06/10/2018 07:54:50","15388124907892373303143838017621647622"
"IT","000490000089659","FJ171CN","0781940630","06/10/2018 08:02:40","15388129606546072758331865240000391450"
"IT","000490000057080","EV053YZ","0781957899","06/10/2018 08:09:22","15388133620752844313321704784547045886"
"IT","000490000060649","FM931VD","0781957857","06/10/2018 08:09:41","15388133813249827011309625890695387013"
"IT","000490000040064","ES844CH","0781853197","06/10/2018 08:22:53","15388141731664368193653874628843008024"
"IT","000490000086031","FC028HS","0781940143","06/10/2018 08:29:14","15388145548492196604422900817426663560"
"IT","000490000086978","FK784BC","0781940168","06/10/2018 08:42:07","15388153273369626371725981197790915081"
"IT","000490000087611","EJ131KP","0781940135","06/10/2018 09:05:18","15388167187366899986219782292351210923"
"IT","000490000062317","EG702YP","0781957956","06/10/2018 09:08:47","15388169275913892401073183202327417370"
"IT","000490000088948","FC029HS","0781940150","06/10/2018 09:16:31","15388173919314526793744637537420373163"
"IT","000490000062688","FB988EW","0781957816","06/10/2018 09:38:45","15388187254674000261548628634440906482"
"IT","000490000062823","FP854RS","0781957824","06/10/2018 09:42:43","15388189639447634491458797354336506707"
"IT","000490000089236","EJ272KP","0781941893","06/10/2018 09:49:51","15388193914005708055041821688991234307"
"IT","000490000090122","FK595BC","0781940069","06/10/2018 09:54:05","15388196457167028678545712548102139533"
"IT","000490000056459","EG703YP","0781957907","06/10/2018 10:06:48","15388204089653217172434480984938954844"
"IT","000490000060488","EC742RB","0781957923","06/10/2018 10:20:31","15388212314243621903333644757439715010"
"IT","000490000060396","EP879BC","0781960000","06/10/2018 10:42:52","15388225726188650939098402335400309379"
"IT","000490000057255","EC688RB","0781957964","06/10/2018 10:57:05","15388234258579547047688496379934491722"
"IT","000490000062636","FC063WD","0781957782","06/10/2018 11:21:15","15388248751171593414251336964525557271"
"IT","000490000056388","FF718TR","0781957881","06/10/2018 12:18:33","15388283136095240840691673848406922147"
"IT","000490000057322","DV056GE","0781957840","06/10/2018 12:45:43","15388299432875985816111299051474736732"
"IT","000490000053312","FG841HG","0781885116","06/10/2018 12:53:04","15388303846807228556771258478541551702"
"IT","000490000053115","EL824XV","0781885165","06/10/2018 12:53:45","15388304252935660195073298178158458220"
"IT","000490000057170","DZ588PP","0781957949","06/10/2018 12:57:16","15388306367541062637542176855755025990"
"IT","000490000062825","DE230XJ","0781957931","06/10/2018 13:05:32","15388311323380902022846659091748168973"
"IT","000490000079617","DJ756GK","0781885264","06/10/2018 13:19:07","15388319474630659705607065196519117131"
"IT","000490000057047","FA136FA","0781957808","06/10/2018 13:23:51","15388322319721528896583020701564264407"
"IT","000490000062023","EG913HT","0781958855","06/10/2018 13:25:34","15388323345897180492013215526665527773"
"IT","000490000062316","EG708YP","0781957915","06/10/2018 13:44:17","15388334578966753873439761251682483534"
"IT","000490000050546","FM250RK","0781885140","06/10/2018 14:01:56","15388345167285927965470675487482590699"
"IT","000490000057171","FB843RS","0781960083","06/10/2018 14:21:37","15388356972052845825140002613484688933"
"IT","000490000080863","DD257JJ","0781885272","06/10/2018 16:16:32","15388425928483517370140463518859107062"
"IT","000490000086105","FK702EC","0781938741","07/10/2018 07:09:04","15388961450495847035314933659584026282"
"IT","000490000087862","EF753DC","0781941109","07/10/2018 07:22:33","15388969535285825169116681943883409051"
"IT","000490000087851","DY732XR","0781941000","07/10/2018 07:42:16","15388981369237094601380144237566323781"
"IT","000490000093315","DG399BZ","0781941026","07/10/2018 08:14:30","15389000707803781960283347819367530974"
"IT","000490000088944","CY147BM","0781941091","07/10/2018 08:34:46","15389012860770342511610948318792950236"
"IT","000490000086087","CT889ZN","0781941075","07/10/2018 08:35:46","15389013462426514207131185097990414937"
"IT","000490000056382","FB989MD","0781958798","07/10/2018 08:59:48","15389027881757232833921668843662754801"
"IT","000490000062725","FC295YK","0781958954","07/10/2018 09:25:03","15389043035506095230967452630143658536"
"IT","000490000087601","DM750BA","0781941174","07/10/2018 09:32:57","15389047773275980168046859795563020745"
"IT","000490000056072","EJ653RC","0781941018","07/10/2018 09:34:17","15389048572464958392095828270645118969"
"IT","000490000057043","DY818SE","0781958921","07/10/2018 09:51:15","15389058752345184482393543205553040851"
"IT","000490000060987","FH981VV","0781958079","07/10/2018 10:30:08","15389082082941594471047893072187884149"
